code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,id_assessment,date_submitted,is_banked,score,assessment_type,date,weight,sum_click,weighted_score,target,sum_weighted_score
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1754.0,116.0,0.0,66.0,TMA,117.0,20.0,1205.0,13.200000000000001,0,188.5
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1753.0,54.0,0.0,67.0,TMA,54.0,20.0,1205.0,13.4,0,188.5
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1756.0,215.0,0.0,54.0,TMA,215.0,30.0,1205.0,16.2,0,188.5
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1754.0,116.0,0.0,66.0,TMA,117.0,20.0,1205.0,13.200000000000001,0,188.5
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1755.0,165.0,0.0,63.0,TMA,166.0,20.0,1205.0,12.600000000000001,0,188.5
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1755.0,165.0,0.0,63.0,TMA,166.0,20.0,1205.0,12.600000000000001,0,188.5
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1756.0,215.0,0.0,54.0,TMA,215.0,30.0,1205.0,16.2,0,188.5
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1753.0,54.0,0.0,67.0,TMA,54.0,20.0,1205.0,13.4,0,188.5
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1756.0,215.0,0.0,54.0,TMA,215.0,30.0,1205.0,16.2,0,188.5
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1754.0,116.0,0.0,66.0,TMA,117.0,20.0,1205.0,13.200000000000001,0,188.5
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1752.0,18.0,0.0,63.0,TMA,19.0,10.0,1205.0,6.300000000000001,0,188.5
AAA,2013J,2678643,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1755.0,166.0,0.0,62.0,TMA,166.0,20.0,2287.0,12.4,1,32.2
AAA,2013J,2678643,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1756.0,216.0,0.0,66.0,TMA,215.0,30.0,2287.0,19.8,1,32.2
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,53.0,0.0,65.0,TMA,54.0,20.0,821.0,13.0,0,132.6
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1755.0,161.0,0.0,72.0,TMA,166.0,20.0,821.0,14.4,0,132.6
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,53.0,0.0,65.0,TMA,54.0,20.0,821.0,13.0,0,132.6
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1752.0,15.0,0.0,64.0,TMA,19.0,10.0,821.0,6.4,0,132.6
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,53.0,0.0,65.0,TMA,54.0,20.0,821.0,13.0,0,132.6
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,53.0,0.0,65.0,TMA,54.0,20.0,821.0,13.0,0,132.6
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1755.0,161.0,0.0,72.0,TMA,166.0,20.0,821.0,14.4,0,132.6
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,53.0,0.0,65.0,TMA,54.0,20.0,821.0,13.0,0,132.6
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1752.0,15.0,0.0,64.0,TMA,19.0,10.0,821.0,6.4,0,132.6
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,53.0,0.0,65.0,TMA,54.0,20.0,821.0,13.0,0,132.6
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,53.0,0.0,65.0,TMA,54.0,20.0,821.0,13.0,0,132.6
AAA,2013J,2586560,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1753.0,53.0,0.0,65.0,TMA,54.0,20.0,2905.0,13.0,1,65.3
AAA,2013J,2586560,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1755.0,175.0,0.0,77.0,TMA,166.0,20.0,2905.0,15.4,1,65.3
AAA,2013J,2586560,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1754.0,115.0,0.0,84.0,TMA,117.0,20.0,2905.0,16.8,1,65.3
AAA,2013J,2586560,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1756.0,212.0,0.0,67.0,TMA,215.0,30.0,2905.0,20.099999999999998,1,65.3
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1754.0,116.0,0.0,68.0,TMA,117.0,20.0,292.0,13.600000000000001,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1756.0,215.0,0.0,42.0,TMA,215.0,30.0,292.0,12.6,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1754.0,116.0,0.0,68.0,TMA,117.0,20.0,292.0,13.600000000000001,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1752.0,18.0,0.0,61.0,TMA,19.0,10.0,292.0,6.1000000000000005,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1756.0,215.0,0.0,42.0,TMA,215.0,30.0,292.0,12.6,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1753.0,53.0,0.0,68.0,TMA,54.0,20.0,292.0,13.600000000000001,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1754.0,116.0,0.0,68.0,TMA,117.0,20.0,292.0,13.600000000000001,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1754.0,116.0,0.0,68.0,TMA,117.0,20.0,292.0,13.600000000000001,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1755.0,165.0,0.0,39.0,TMA,166.0,20.0,292.0,7.800000000000001,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1753.0,53.0,0.0,68.0,TMA,54.0,20.0,292.0,13.600000000000001,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1755.0,165.0,0.0,39.0,TMA,166.0,20.0,292.0,7.800000000000001,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1756.0,215.0,0.0,42.0,TMA,215.0,30.0,292.0,12.6,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1756.0,215.0,0.0,42.0,TMA,215.0,30.0,292.0,12.6,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1756.0,215.0,0.0,42.0,TMA,215.0,30.0,292.0,12.6,0,178.9
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1756.0,215.0,0.0,42.0,TMA,215.0,30.0,292.0,12.6,0,178.9
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1754.0,116.0,0.0,71.0,TMA,117.0,20.0,910.0,14.200000000000001,1,56.2
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1752.0,19.0,0.0,67.0,TMA,19.0,10.0,910.0,6.7,1,56.2
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1756.0,215.0,0.0,75.0,TMA,215.0,30.0,910.0,22.5,1,56.2
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1755.0,173.0,0.0,64.0,TMA,166.0,20.0,910.0,12.8,1,56.2
AAA,2013J,164259,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1752.0,18.0,0.0,82.0,TMA,19.0,10.0,466.0,8.200000000000001,1,55.800000000000004
AAA,2013J,164259,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1756.0,214.0,0.0,68.0,TMA,215.0,30.0,466.0,20.4,1,55.800000000000004
AAA,2013J,164259,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1754.0,116.0,0.0,78.0,TMA,117.0,20.0,466.0,15.600000000000001,1,55.800000000000004
AAA,2013J,164259,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1753.0,53.0,0.0,58.0,TMA,54.0,20.0,466.0,11.600000000000001,1,55.800000000000004
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,1753.0,53.0,0.0,52.0,TMA,54.0,20.0,709.0,10.4,0,83.5
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,1753.0,53.0,0.0,52.0,TMA,54.0,20.0,709.0,10.4,0,83.5
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,1755.0,164.0,0.0,54.0,TMA,166.0,20.0,709.0,10.8,0,83.5
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,1753.0,53.0,0.0,52.0,TMA,54.0,20.0,709.0,10.4,0,83.5
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,1755.0,164.0,0.0,54.0,TMA,166.0,20.0,709.0,10.8,0,83.5
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,1756.0,220.0,0.0,55.0,TMA,215.0,30.0,709.0,16.5,0,83.5
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,1754.0,115.0,0.0,52.0,TMA,117.0,20.0,709.0,10.4,0,83.5
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,1752.0,18.0,0.0,38.0,TMA,19.0,10.0,709.0,3.8000000000000003,0,83.5
AAA,2013J,137873,M,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1754.0,117.0,0.0,83.0,TMA,117.0,20.0,5528.0,16.6,1,66.5
AAA,2013J,137873,M,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1754.0,117.0,0.0,83.0,TMA,117.0,20.0,5528.0,16.6,1,66.5
AAA,2013J,137873,M,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1756.0,215.0,0.0,87.0,TMA,215.0,30.0,5528.0,26.099999999999998,1,66.5
AAA,2013J,137873,M,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1752.0,15.0,0.0,72.0,TMA,19.0,10.0,5528.0,7.2,1,66.5
AAA,2013J,550383,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,1753.0,54.0,0.0,41.0,TMA,54.0,20.0,910.0,8.200000000000001,1,8.200000000000001
AAA,2013J,110175,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Pass,1756.0,215.0,0.0,69.0,TMA,215.0,30.0,998.0,20.7,1,58.6
AAA,2013J,110175,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Pass,1755.0,165.0,0.0,53.0,TMA,166.0,20.0,998.0,10.600000000000001,1,58.6
AAA,2013J,110175,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Pass,1756.0,215.0,0.0,69.0,TMA,215.0,30.0,998.0,20.7,1,58.6
AAA,2013J,110175,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Pass,1752.0,18.0,0.0,66.0,TMA,19.0,10.0,998.0,6.6000000000000005,1,58.6
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1755.0,172.0,0.0,71.0,TMA,166.0,20.0,1718.0,14.200000000000001,0,312.4
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1752.0,18.0,0.0,77.0,TMA,19.0,10.0,1718.0,7.7,0,312.4
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1753.0,53.0,0.0,72.0,TMA,54.0,20.0,1718.0,14.4,0,312.4
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1753.0,53.0,0.0,72.0,TMA,54.0,20.0,1718.0,14.4,0,312.4
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1752.0,18.0,0.0,77.0,TMA,19.0,10.0,1718.0,7.7,0,312.4
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1755.0,172.0,0.0,71.0,TMA,166.0,20.0,1718.0,14.200000000000001,0,312.4
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,1754.0,124.0,0.0,40.0,TMA,117.0,20.0,333.0,8.0,0,59.2
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,1752.0,19.0,0.0,67.0,TMA,19.0,10.0,333.0,6.7,0,59.2
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,1753.0,58.0,0.0,63.0,TMA,54.0,20.0,333.0,12.600000000000001,0,59.2
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,1752.0,19.0,0.0,67.0,TMA,19.0,10.0,333.0,6.7,0,59.2
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,1753.0,58.0,0.0,63.0,TMA,54.0,20.0,333.0,12.600000000000001,0,59.2
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,1753.0,58.0,0.0,63.0,TMA,54.0,20.0,333.0,12.600000000000001,0,59.2
AAA,2013J,172797,F,Ireland,A Level or Equivalent,,35-55,0,60,N,Pass,1752.0,18.0,0.0,60.0,TMA,19.0,10.0,1782.0,6.0,1,32.8
AAA,2013J,172797,F,Ireland,A Level or Equivalent,,35-55,0,60,N,Pass,1754.0,119.0,0.0,67.0,TMA,117.0,20.0,1782.0,13.4,1,32.8
AAA,2013J,172797,F,Ireland,A Level or Equivalent,,35-55,0,60,N,Pass,1754.0,119.0,0.0,67.0,TMA,117.0,20.0,1782.0,13.4,1,32.8
AAA,2013J,123044,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1756.0,215.0,0.0,68.0,TMA,215.0,30.0,2041.0,20.4,1,49.4
AAA,2013J,123044,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1752.0,25.0,0.0,75.0,TMA,19.0,10.0,2041.0,7.5,1,49.4
AAA,2013J,123044,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1755.0,166.0,0.0,70.0,TMA,166.0,20.0,2041.0,14.0,1,49.4
AAA,2013J,123044,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1752.0,25.0,0.0,75.0,TMA,19.0,10.0,2041.0,7.5,1,49.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1754.0,117.0,0.0,59.0,TMA,117.0,20.0,166.0,11.8,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1753.0,54.0,0.0,63.0,TMA,54.0,20.0,166.0,12.600000000000001,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1754.0,117.0,0.0,59.0,TMA,117.0,20.0,166.0,11.8,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1754.0,117.0,0.0,59.0,TMA,117.0,20.0,166.0,11.8,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1752.0,19.0,0.0,49.0,TMA,19.0,10.0,166.0,4.9,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1754.0,117.0,0.0,59.0,TMA,117.0,20.0,166.0,11.8,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1752.0,19.0,0.0,49.0,TMA,19.0,10.0,166.0,4.9,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1753.0,54.0,0.0,63.0,TMA,54.0,20.0,166.0,12.600000000000001,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1754.0,117.0,0.0,59.0,TMA,117.0,20.0,166.0,11.8,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1753.0,54.0,0.0,63.0,TMA,54.0,20.0,166.0,12.600000000000001,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1753.0,54.0,0.0,63.0,TMA,54.0,20.0,166.0,12.600000000000001,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1754.0,117.0,0.0,59.0,TMA,117.0,20.0,166.0,11.8,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1754.0,117.0,0.0,59.0,TMA,117.0,20.0,166.0,11.8,0,155.4
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1753.0,54.0,0.0,63.0,TMA,54.0,20.0,166.0,12.600000000000001,0,155.4
AAA,2013J,441018,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,1753.0,53.0,0.0,60.0,TMA,54.0,20.0,646.0,12.0,1,22.8
AAA,2013J,441018,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,1754.0,116.0,0.0,54.0,TMA,117.0,20.0,646.0,10.8,1,22.8
AAA,2013J,342972,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass,1755.0,164.0,0.0,57.0,TMA,166.0,20.0,838.0,11.4,1,55.400000000000006
AAA,2013J,342972,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass,1753.0,58.0,0.0,57.0,TMA,54.0,20.0,838.0,11.4,1,55.400000000000006
AAA,2013J,342972,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass,1754.0,112.0,0.0,53.0,TMA,117.0,20.0,838.0,10.600000000000001,1,55.400000000000006
AAA,2013J,342972,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass,1754.0,112.0,0.0,53.0,TMA,117.0,20.0,838.0,10.600000000000001,1,55.400000000000006
AAA,2013J,342972,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass,1755.0,164.0,0.0,57.0,TMA,166.0,20.0,838.0,11.4,1,55.400000000000006
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,Pass,1756.0,213.0,0.0,68.0,TMA,215.0,30.0,677.0,20.4,1,38.0
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,Pass,1753.0,53.0,0.0,59.0,TMA,54.0,20.0,677.0,11.8,1,38.0
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,Pass,1752.0,20.0,0.0,58.0,TMA,19.0,10.0,677.0,5.800000000000001,1,38.0
AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,1753.0,54.0,0.0,34.0,TMA,54.0,20.0,183.0,6.800000000000001,0,25.6
AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,1753.0,54.0,0.0,34.0,TMA,54.0,20.0,183.0,6.800000000000001,0,25.6
AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,1752.0,23.0,0.0,40.0,TMA,19.0,10.0,183.0,4.0,0,25.6
AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,1752.0,23.0,0.0,40.0,TMA,19.0,10.0,183.0,4.0,0,25.6
AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,1752.0,23.0,0.0,40.0,TMA,19.0,10.0,183.0,4.0,0,25.6
AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,1754.0,123.0,0.0,0.0,TMA,117.0,20.0,183.0,0.0,0,25.6
AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,1754.0,123.0,0.0,0.0,TMA,117.0,20.0,183.0,0.0,0,25.6
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1755.0,165.0,0.0,65.0,TMA,166.0,20.0,2386.0,13.0,0,114.80000000000001
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1752.0,18.0,0.0,56.0,TMA,19.0,10.0,2386.0,5.6000000000000005,0,114.80000000000001
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1755.0,165.0,0.0,65.0,TMA,166.0,20.0,2386.0,13.0,0,114.80000000000001
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1752.0,18.0,0.0,56.0,TMA,19.0,10.0,2386.0,5.6000000000000005,0,114.80000000000001
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1753.0,54.0,0.0,55.0,TMA,54.0,20.0,2386.0,11.0,0,114.80000000000001
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1753.0,54.0,0.0,55.0,TMA,54.0,20.0,2386.0,11.0,0,114.80000000000001
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1752.0,18.0,0.0,56.0,TMA,19.0,10.0,2386.0,5.6000000000000005,0,114.80000000000001
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1754.0,116.0,0.0,65.0,TMA,117.0,20.0,2386.0,13.0,0,114.80000000000001
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1754.0,116.0,0.0,65.0,TMA,117.0,20.0,2386.0,13.0,0,114.80000000000001
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1753.0,54.0,0.0,55.0,TMA,54.0,20.0,2386.0,11.0,0,114.80000000000001
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1754.0,116.0,0.0,65.0,TMA,117.0,20.0,2386.0,13.0,0,114.80000000000001
AAA,2013J,2688067,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1755.0,166.0,0.0,68.0,TMA,166.0,20.0,289.0,13.600000000000001,1,76.4
AAA,2013J,2688067,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1756.0,215.0,0.0,76.0,TMA,215.0,30.0,289.0,22.8,1,76.4
AAA,2013J,2688067,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1755.0,166.0,0.0,68.0,TMA,166.0,20.0,289.0,13.600000000000001,1,76.4
AAA,2013J,2688067,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1753.0,54.0,0.0,62.0,TMA,54.0,20.0,289.0,12.4,1,76.4
AAA,2013J,2688067,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1752.0,19.0,0.0,70.0,TMA,19.0,10.0,289.0,7.0,1,76.4
AAA,2013J,2688067,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1752.0,19.0,0.0,70.0,TMA,19.0,10.0,289.0,7.0,1,76.4
AAA,2013J,591774,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,1753.0,54.0,0.0,75.0,TMA,54.0,20.0,605.0,15.0,1,23.8
AAA,2013J,591774,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,1752.0,19.0,0.0,88.0,TMA,19.0,10.0,605.0,8.8,1,23.8
AAA,2013J,118983,M,East Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Pass,1753.0,54.0,0.0,63.0,TMA,54.0,20.0,284.0,12.600000000000001,1,25.6
AAA,2013J,118983,M,East Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Pass,1754.0,117.0,0.0,65.0,TMA,117.0,20.0,284.0,13.0,1,25.6
AAA,2013J,175392,M,North Region,HE Qualification,,35-55,0,60,N,Pass,1754.0,116.0,0.0,82.0,TMA,117.0,20.0,4447.0,16.400000000000002,1,74.80000000000001
AAA,2013J,175392,M,North Region,HE Qualification,,35-55,0,60,N,Pass,1754.0,116.0,0.0,82.0,TMA,117.0,20.0,4447.0,16.400000000000002,1,74.80000000000001
AAA,2013J,175392,M,North Region,HE Qualification,,35-55,0,60,N,Pass,1756.0,213.0,0.0,78.0,TMA,215.0,30.0,4447.0,23.4,1,74.80000000000001
AAA,2013J,175392,M,North Region,HE Qualification,,35-55,0,60,N,Pass,1755.0,164.0,0.0,93.0,TMA,166.0,20.0,4447.0,18.6,1,74.80000000000001
AAA,2013J,300398,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,1754.0,100.0,0.0,79.0,TMA,117.0,20.0,1997.0,15.8,1,15.8
AAA,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,1753.0,56.0,0.0,50.0,TMA,54.0,20.0,967.0,10.0,0,44.8
AAA,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,1752.0,19.0,0.0,62.0,TMA,19.0,10.0,967.0,6.2,0,44.8
AAA,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,1752.0,19.0,0.0,62.0,TMA,19.0,10.0,967.0,6.2,0,44.8
AAA,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,1752.0,19.0,0.0,62.0,TMA,19.0,10.0,967.0,6.2,0,44.8
AAA,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,1752.0,19.0,0.0,62.0,TMA,19.0,10.0,967.0,6.2,0,44.8
AAA,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,1753.0,56.0,0.0,50.0,TMA,54.0,20.0,967.0,10.0,0,44.8
